	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description
ENSG00000134375	TIMM17A	1354.76676064979	0.881675281391041	-0.181680681943956	0.0826310614572276	-2.19869718166454	0.0278994614944862	0.298626132118228	translocase of inner mitochondrial membrane 17A
ENSG00000134531	EMP1	3.61359133296963	0.31692389598804	-1.65779165219555	0.639737779820823	-2.59136118654719	0.00955970997767478	NA	epithelial membrane protein 1
ENSG00000134532	SOX5	2948.39304325693	1.73037883433051	0.791087923745189	0.363502095695276	2.17629535871606	0.0295331823757131	0.3024361638727	SRY-box transcription factor 5
ENSG00000134594	RAB33A	288.130599825505	1.20838884875439	0.273084775771535	0.122850585996634	2.2229016944129	0.0262224295052738	0.290551518860049	RAB33A, member RAS oncogene family
ENSG00000134758	RNF138	1768.6263742591	0.917389678922515	-0.124393418393001	0.0555233256861417	-2.2403812605924	0.0250661817985106	0.287734845985996	ring finger protein 138
ENSG00000134760	DSG1	4.11663752369326	0.379973024479748	-1.39603109430666	0.702227408651517	-1.98800428053278	0.0468112165613074	NA	desmoglein 1
ENSG00000134762	DSC3	96.1568886008025	0.357402048481974	-1.48438019154792	0.657634593411238	-2.25715040908698	0.0239986779301736	0.283797968592826	desmocollin 3
ENSG00000134802	SLC43A3	764.863030872572	1.17293985657092	0.23012903992106	0.0611519317443602	3.76323418339575	0.000167729997915911	0.0456255546116621	solute carrier family 43 member 3
ENSG00000134809	TIMM10	309.168087337288	0.837424389502264	-0.255969158536439	0.103673728890507	-2.46898767195667	0.0135495886346112	0.232587890299854	translocase of inner mitochondrial membrane 10
ENSG00000134824	FADS2	9161.2310547361	1.11265092459839	0.154001042507372	0.0603038242725033	2.55375250848878	0.010656897545919	0.215300424823587	fatty acid desaturase 2
ENSG00000134987	WDR36	3616.20548229985	0.900980777732768	-0.150431768166457	0.0313070933436235	-4.80503783967849	1.54722240187269e-06	0.00294610485596584	WD repeat domain 36
ENSG00000135002	RFK	182.080339357362	0.803680903744753	-0.315305292443486	0.101263432281742	-3.11371326587293	0.0018474893732251	0.108167729096339	riboflavin kinase
ENSG00000135069	PSAT1	2335.38012605129	1.23451764578422	0.303947458030668	0.147181560824871	2.06511913807146	0.0389117290331968	0.329667613104943	phosphoserine aminotransferase 1
ENSG00000135093	USP30	362.827774124195	1.23595018426355	0.305620595698378	0.087336700700972	3.499337543615	0.000466415727883829	0.0680764729488726	ubiquitin specific peptidase 30
ENSG00000135124	P2RX4	668.61019306325	1.22142049439535	0.288559957690628	0.124702879239439	2.31397991329913	0.0206688239913611	0.272124629092829	purinergic receptor P2X 4
ENSG00000135334	AKIRIN2	2535.30652497977	0.926238510051977	-0.110544353926486	0.0438375419206683	-2.52168230888801	0.0116795136629467	0.221011219413252	akirin 2
ENSG00000135341	MAP3K7	4175.86860203822	0.955953573576158	-0.0649875402774237	0.0324747818693042	-2.0011694162864	0.0453741356479277	0.351926786316132	mitogen-activated protein kinase kinase kinase 7
ENSG00000135362	PRR5L	89.3547416769109	0.393307620698989	-1.34626995478471	0.510601504429364	-2.6366353077813	0.0083732798676201	0.197164242817038	proline rich 5 like
ENSG00000135387	CAPRIN1	10685.6276535184	0.932800307588648	-0.100359830623671	0.0506506794207282	-1.98141134080424	0.0475451629902107	0.357914588673359	cell cycle associated protein 1
ENSG00000135390	ATP5MC2	2612.58631018279	1.06646935537795	0.0928425109391952	0.0405141786101679	2.29160541134343	0.0219284229443481	0.275379774700127	ATP synthase membrane subunit c locus 2
ENSG00000135404	CD63	743.081786171633	1.15970899673142	0.213762838420571	0.0849104043544454	2.5175105459191	0.0118187431345802	0.221991262847176	CD63 molecule
ENSG00000135439	AGAP2	1238.36532856824	1.07673434580117	0.106662348981036	0.0532405987971626	2.00340250468259	0.0451341028490096	0.350958544511977	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2
ENSG00000135457	TFCP2	3690.68808491578	0.906243970930106	-0.142028602817996	0.0455503860825046	-3.11805486260297	0.00182048912104887	0.108167729096339	transcription factor CP2
ENSG00000135476	ESPL1	1606.78016616316	1.12177144577048	0.165778765392428	0.0479869764973431	3.45466160806374	0.000550983892235611	0.0711282850036022	extra spindle pole bodies like 1, separase
ENSG00000135521	LTV1	621.572676182907	0.848922463073056	-0.236295304652436	0.0866601348998027	-2.72668978562799	0.0063973151463923	0.177656277107036	LTV1 ribosome biogenesis factor
ENSG00000135525	MAP7	93.9018367421247	0.797658599835875	-0.326156693943734	0.128810138352816	-2.53207315910475	0.0113390330308953	0.219838436516674	microtubule associated protein 7
ENSG00000135547	HEY2	16.0042599920534	0.237645877411846	-2.07311472034189	0.538327687459884	-3.85102748499515	0.000117623295816816	NA	hes related family bHLH transcription factor with YRPW motif 2
ENSG00000135631	RAB11FIP5	6.44087449973042	2.41343906610301	1.2710904024441	0.544727011999402	2.33344477957612	0.019624813355127	NA	RAB11 family interacting protein 5
ENSG00000135686	KLHL36	1015.59796864375	1.10168507258444	0.139711874404672	0.0700941781048037	1.99320226275821	0.0462393034447798	0.354507776830545	kelch like family member 36
ENSG00000135698	MPHOSPH6	530.068155552584	0.779305118260059	-0.359739803293632	0.114102924666827	-3.15276584140196	0.0016173148324664	0.103762809051201	M-phase phosphoprotein 6
ENSG00000135750	KCNK1	413.968374446899	1.81165287130181	0.857306548746566	0.372778752495396	2.29977310404019	0.0214610779788091	0.274303540700993	potassium two pore domain channel subfamily K member 1
ENSG00000135763	URB2	1329.65431795784	0.8520019283642	-0.231071399133056	0.114596104747648	-2.01639837271867	0.04375833554491	0.347843654113142	URB2 ribosome biogenesis homolog
ENSG00000135870	RC3H1	5470.33645226448	0.88123163029916	-0.182406815853136	0.0338054729591616	-5.39577766219957	6.82273919161674e-08	0.00048889063682018	ring finger and CCCH-type domains 1
ENSG00000135905	DOCK10	22870.6684926572	0.85777819542976	-0.221323451500942	0.0919942888079739	-2.40583904032267	0.0161353721259124	0.248788739307271	dedicator of cytokinesis 10
ENSG00000135913	USP37	3209.36075162724	1.09758546438311	0.134333280754868	0.0611032000651146	2.19846555682379	0.0279159464410396	0.298626132118228	ubiquitin specific peptidase 37
ENSG00000135924	DNAJB2	514.187146936533	1.20618958880815	0.27045668778224	0.133992089475937	2.01845264776478	0.043544141012607	0.347807431903325	DnaJ heat shock protein family (Hsp40) member B2
ENSG00000135925	WNT10A	1088.27741757155	1.52702325817101	0.610722036065635	0.310547858656443	1.96659554732681	0.049229857218598	0.362627655957708	Wnt family member 10A
ENSG00000135926	TMBIM1	623.074042357672	1.22372532177866	0.291279766054471	0.130301112503238	2.23543575690678	0.0253887548354527	0.288740248665425	transmembrane BAX inhibitor motif containing 1
ENSG00000135930	EIF4E2	1625.39560208075	0.952917230236255	-0.0695771868524013	0.0335350224316305	-2.07476189986906	0.0380086073154142	0.327363584533076	eukaryotic translation initiation factor 4E family member 2
ENSG00000135951	TSGA10	901.768790971774	0.788407170529533	-0.342987197196534	0.14367780412746	-2.38719682054901	0.0169773993974874	0.255636927149559	testis specific 10
ENSG00000135953	MFSD9	457.526640436871	0.914097239602694	-0.129580450795913	0.0551909383417122	-2.34785736009091	0.0188817506427559	0.264119107016622	major facilitator superfamily domain containing 9
ENSG00000135972	MRPS9	1737.36893827243	0.889777219077776	-0.168483933150745	0.050123912272518	-3.3613484165944	0.000775629172043324	0.080062412993363	mitochondrial ribosomal protein S9
ENSG00000135999	EPC2	5052.36076117096	0.907436264551839	-0.140131778549312	0.0594380719814553	-2.35760975882651	0.0183930170322281	0.262272929598033	enhancer of polycomb homolog 2
ENSG00000136021	SCYL2	3348.68944769884	0.903693325016661	-0.146094828376894	0.0433225629889643	-3.37225727882511	0.000745547683831777	0.080062412993363	SCY1 like pseudokinase 2
ENSG00000136045	PWP1	1634.06740462351	0.932456812448773	-0.100891187652303	0.0434582069219063	-2.32156811793001	0.0202562022711887	0.269750090536639	PWP1 homolog, endonuclein
ENSG00000136059	VILL	332.25283379914	1.09778503153209	0.134595573190228	0.0628257277212133	2.14236393388852	0.0321642077579531	0.312672225128845	villin like
ENSG00000136193	SCRN1	3659.3341376952	1.18622756788715	0.246380805472761	0.123238476494711	1.99921982550097	0.0455845743981096	0.353199298985964	secernin 1
ENSG00000136244	IL6	21.867778074682	0.441414286130547	-1.17979477248287	0.542064591038031	-2.17648374748776	0.0295191076502066	NA	interleukin 6
ENSG00000136247	ZDHHC4	348.395825795141	1.11576842774001	0.158037633961114	0.0803945162862867	1.96577628999394	0.0493244577820685	0.362627655957708	zinc finger DHHC-type palmitoyltransferase 4
ENSG00000136279	DBNL	3479.30418582357	1.08789494438259	0.121539245433769	0.0449878792414384	2.70159979716979	0.00690067676388187	0.181946223876194	drebrin like
ENSG00000136286	MYO1G	6640.60661498045	1.17857735639525	0.237046453560688	0.103152631763342	2.29801653635491	0.021560847975745	0.274401678814781	myosin IG
ENSG00000136381	IREB2	4394.72462753786	0.960241845313863	-0.0585302879146241	0.0247409345256677	-2.36572664035392	0.0179947255192953	0.260564309729491	iron responsive element binding protein 2
ENSG00000136531	SCN2A	4.9625111982998	0.381058114234643	-1.39191705852152	0.454750090152743	-3.06083954387783	0.00220717342455896	NA	sodium voltage-gated channel alpha subunit 2
ENSG00000136542	GALNT5	40.0380699727913	0.338569397115009	-1.56247651924895	0.685825165715396	-2.27824319864247	0.0227120918078416	0.27892786117358	polypeptide N-acetylgalactosaminyltransferase 5
ENSG00000136603	SKIL	1706.02443069999	0.795231642366273	-0.33055293182937	0.0944959893881506	-3.49806308150915	0.000468650271392124	0.0680764729488726	SKI like proto-oncogene
ENSG00000136631	VPS45	2289.00759334719	0.935110163060337	-0.0967917594712693	0.0443122423272682	-2.18431192798625	0.0289393348785153	0.300614101791519	vacuolar protein sorting 45 homolog
ENSG00000136710	CCDC115	274.397732916897	1.15224536935711	0.204447969784379	0.0794932704579064	2.57189028211688	0.0101144940402111	0.21193134486181	coiled-coil domain containing 115
ENSG00000136717	BIN1	723.906322960473	1.29906554375387	0.377474223136177	0.177917019406214	2.12163077144599	0.0338687562467548	0.317763475386847	bridging integrator 1
ENSG00000136731	UGGT1	7222.1811519167	0.920031088872315	-0.120245482626286	0.0570627927604878	-2.10724846803411	0.0350960476496232	0.321865197981162	UDP-glucose glycoprotein glucosyltransferase 1
ENSG00000136932	TRMO	364.467078506885	0.876398025704122	-0.190341860570729	0.0566856641980603	-3.35784828957235	0.000785517132386895	0.0803072649506682	tRNA methyltransferase O
ENSG00000137040	RANBP6	704.606509339426	0.916344040491066	-0.126038736387806	0.0509146794110588	-2.47548914862519	0.0133053804977045	0.231390662589341	RAN binding protein 6
ENSG00000137055	PLAA	2095.97089735733	0.928917635734025	-0.106377411934874	0.0530109323985909	-2.00670705308517	0.0447808645876218	0.349460507306989	phospholipase A2 activating protein
ENSG00000137073	UBAP2	6282.30196109363	0.952864240261323	-0.0696574147014538	0.0330738028037178	-2.10612051824968	0.0351938849566275	0.322374293171561	ubiquitin associated protein 2
ENSG00000137074	APTX	2970.21891894184	0.920471671422809	-0.119554773232578	0.0520957869646745	-2.29490291246865	0.0217386888711131	0.274401678814781	aprataxin
ENSG00000137078	SIT1	384.910016553593	1.50121256028555	0.586128266071515	0.193676730461354	3.02632259784286	0.00247548036013296	0.127395244344275	signaling threshold regulating transmembrane adaptor 1
ENSG00000137100	DCTN3	420.956855862497	1.0862400880477	0.119343012492219	0.0594066945363712	2.00891521441497	0.0445461261273015	0.348686004726035	dynactin subunit 3
ENSG00000137103	TMEM8B	472.261570166974	1.22666970548067	0.294746839536514	0.128017595872471	2.3023931790606	0.0213130092879099	0.274303540700993	transmembrane protein 8B
ENSG00000137135	ARHGEF39	300.807056417532	1.14942052916131	0.200906721690448	0.0898802682662075	2.23527060572853	0.0253995886044554	0.288740248665425	Rho guanine nucleotide exchange factor 39
ENSG00000137168	PPIL1	953.353695073494	0.898839510852451	-0.153864551524376	0.0747551601026791	-2.05824656536133	0.0395664706985111	0.331976500578018	peptidylprolyl isomerase like 1
ENSG00000137404	NRM	424.674867042104	1.24560871210852	0.316850940145994	0.0792141095328201	3.99993059335869	6.33610636582063e-05	0.0257934651861435	nurim
ENSG00000137460	FHDC1	31.4728505825676	0.716789904126434	-0.4803777774825	0.221447777676668	-2.16925987030627	0.030062960048531	0.304658954270484	FH2 domain containing 1
ENSG00000137491	SLCO2B1	430.309538129444	1.61586618959745	0.692307732992475	0.24142212338492	2.86762341116795	0.00413567475391845	0.150776581039623	solute carrier organic anion transporter family member 2B1
ENSG00000137496	IL18BP	841.07940306084	1.11467414392018	0.156622024353487	0.076059502740725	2.05920389576286	0.0394747101397144	0.331976500578018	interleukin 18 binding protein
ENSG00000137497	NUMA1	5726.40390429756	1.06140938252369	0.0859812068870055	0.0344651730132565	2.49472726726003	0.0126053975369588	0.228321070963726	nuclear mitotic apparatus protein 1
ENSG00000137575	SDCBP	986.435903191238	1.14423250501622	0.194380233717654	0.0864353504703371	2.2488511084867	0.0245219704718655	0.28671213933925	syndecan binding protein
ENSG00000137601	NEK1	4159.36317550547	0.914383968073143	-0.129127985937041	0.0391911813403048	-3.29482249631103	0.00098483867088828	0.085929180485783	NIMA related kinase 1
ENSG00000137700	SLC37A4	314.43361304169	1.15512754316149	0.208052155301693	0.0717480181039224	2.89976170492044	0.00373446449957447	0.145929438474914	solute carrier family 37 member 4
ENSG00000137731	FXYD2	17.0237995301769	1.8574847024994	0.893350329353843	0.44607752237179	2.00267954458657	0.0452116957598737	NA	FXYD domain containing ion transport regulator 2
ENSG00000137752	CASP1	427.609199376725	0.724830059704911	-0.464285307704168	0.205049252950787	-2.26426237122453	0.0235579824688494	0.283458725867286	caspase 1
ENSG00000137760	ALKBH8	935.434059849327	0.914833625827709	-0.128418700144209	0.0471443417307173	-2.72394725283728	0.00645068079714187	0.178013080766054	alkB homolog 8, tRNA methyltransferase
ENSG00000137766	UNC13C	123.106756984147	0.481038678299533	-1.05577519517998	0.499893694680819	-2.11199942390569	0.0346864987092358	0.319969736634096	unc-13 homolog C
ENSG00000137767	SQOR	358.550058423897	1.11863684905465	0.161741760085506	0.077905639986891	2.07612388670091	0.0378824944680955	0.327363584533076	sulfide quinone oxidoreductase
ENSG00000137770	CTDSPL2	4309.33530735818	1.07547057088778	0.104968047480495	0.047334385385034	2.21758551688481	0.0265831063010344	0.292334117917492	CTD small phosphatase like 2
ENSG00000137776	SLTM	5241.03629883707	0.937693751411952	-0.0928112760493065	0.0405381673246477	-2.28947883376257	0.0220515463360221	0.275847189811959	SAFB like transcription modulator
ENSG00000137834	SMAD6	5.87968342368526	2.02722336252505	1.01950505587629	0.490903279282063	2.07679414439297	0.0378205629058159	NA	SMAD family member 6
ENSG00000137880	GCHFR	123.318288382072	1.24186922688853	0.312513260794605	0.131914214852522	2.36906432823779	0.0178331514467487	0.259631931409602	GTP cyclohydrolase I feedback regulator
ENSG00000137941	TTLL7	78.5742051467047	0.620981660418893	-0.687377433226488	0.290883419165634	-2.36306845951602	0.0181243211907432	0.260804366373969	tubulin tyrosine ligase like 7
ENSG00000137942	FNBP1L	20.6443568109497	0.677510822365682	-0.561684103035468	0.281683873474387	-1.99402293112296	0.0461495485804361	NA	formin binding protein 1 like
ENSG00000137955	RABGGTB	2932.37213449518	0.896719711041271	-0.157270984527305	0.0694716021916377	-2.26381686280204	0.0235853809379672	0.2835644102826	Rab geranylgeranyltransferase subunit beta
ENSG00000138018	SELENOI	4267.91445045787	0.913189192318188	-0.131014309658104	0.047137570724494	-2.77940308854367	0.00544589006645147	0.165421022890407	selenoprotein I
ENSG00000138074	SLC5A6	749.299876008547	0.849540637690581	-0.235245134655707	0.0999344998809821	-2.35399321491451	0.0185729500993562	0.263164171239229	solute carrier family 5 member 6
ENSG00000138095	LRPPRC	10343.396178757	0.903363299776315	-0.146621791147596	0.0598524954155773	-2.44971893201024	0.0142967766014013	0.238013986851526	leucine rich pentatricopeptide repeat containing
